code,description,procedure_type_id
"K0886","Power wheelchair, group 4 heavy duty, multiple power option, sling/solid seat/back, patient weight capacity 301 to 450 pounds",2
"K0890","Power wheelchair, group 5 pediatric, single power option, sling/solid seat/back, patient weight capacity up to and including 125 pounds",2
"K0891","Power wheelchair, group 5 pediatric, multiple power option, sling/solid seat/back, patient weight capacity up to and including 125 pounds",2
"K0898","Power wheelchair, not otherwise classified",2
"K0899","Power mobility device, not coded by DME PDAC or does not meet criteria",2
"K0900","Customized durable medical equipment, other than wheelchair",2
"L0112","Cranial cervical orthosis, congenital torticollis type, with or without soft interface material, adjustable range of motion joint, custom fabricated",2
"L0113","Cranial cervical orthosis, torticollis type, with or without joint, with or without soft interface material, prefabricated, includes fitting and adjustment",2
"L0120","Cervical, flexible, non-adjustable, prefabricated, off-the-shelf (foam collar)",2
"L0130","Cervical, flexible, thermoplastic collar, molded to patient",2
"L0140","Cervical, semi-rigid, adjustable (plastic collar)",2
"L0150","Cervical, semi-rigid, adjustable molded chin cup (plastic collar with mandibular/occipital piece)",2
"L0160","Cervical, semi-rigid, wire frame occipital/mandibular support, prefabricated, off-the-shelf",2
"L0170","Cervical, collar, molded to patient model",2
"L0172","Cervical, collar, semi-rigid thermoplastic foam, two-piece, prefabricated, off-the-shelf",2
"L0174","Cervical, collar, semi-rigid, thermoplastic foam, two piece with thoracic extension, prefabricated, off-the-shelf",2
"L0180","Cervical, multiple post collar, occipital/mandibular supports, adjustable",2
"L0190","Cervical, multiple post collar, occipital/mandibular supports, adjustable cervical bars (SOMI, Guilford, Taylor types)",2
"L0200","Cervical, multiple post collar, occipital/mandibular supports, adjustable cervical bars, and thoracic extension",2
"L0220","Thoracic, rib belt, custom fabricated",2
"L0450","TLSO, flexible, provides trunk support, upper thoracic region, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(s), includes shoulder straps and closures, prefabricated, off-the-shelf",2
"L0452","TLSO, flexible, provides trunk support, upper thoracic region, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(s), includes shoulder straps and closures, custom fabricated",2
"L0454","TLSO flexible, provides trunk support, extends from sacrococcygeal junction to above T-9 vertebra, restricts gross trunk motion in the sagittal plane, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(s), includes shoulder straps and closures, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",2
"L0455","TLSO, flexible, provides trunk support, extends from sacrococcygeal junction to above T-9 vertebra, restricts gross trunk motion in the sagittal plane, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(s), includes shoulder straps and closures, prefabricated, off-the-shelf",2
"L0456","TLSO, flexible, provides trunk support, thoracic region, rigid posterior panel and soft anterior apron, extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, restricts gross trunk motion in the sagittal plane, produces intracavitary pressure to reduce load on the intervertebral disks, includes straps and closures, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",2
"L0457","TLSO, flexible, provides trunk support, thoracic region, rigid posterior panel and soft anterior apron, extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, restricts gross trunk motion in the sagittal plane, produces intracavitary pressure to reduce load on the intervertebral disks, includes straps and closures, prefabricated, off-the-shelf",2
"L0458","TLSO, triplanar control, modular segmented spinal system, two rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the xiphoid, soft liner, restricts gross trunk motion in the sagittal, coronal, and transverse planes, lateral strength is provided by overlapping plastic and stabilizing closures, includes straps and closures, prefabricated, includes fitting and adjustment",2
"L0460","TLSO, triplanar control, modular segmented spinal system, two rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the sternal notch, soft liner, restricts gross trunk motion in the sagittal, coronal, and transverse planes, lateral strength is provided by overlapping plastic and stabilizing closures, includes straps and closures, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",2
"L0462","TLSO, triplanar control, modular segmented spinal system, three rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the sternal notch, soft liner, restricts gross trunk motion in the sagittal, coronal, and transverse planes, lateral strength is provided by overlapping plastic and stabilizing closures, includes straps and closures, prefabricated, includes fitting and adjustment",2
"L0464","TLSO, triplanar control, modular segmented spinal system, four rigid plastic shells, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to the sternal notch, soft liner, restricts gross trunk motion in sagittal, coronal, and transverse planes, lateral strength is provided by overlapping plastic and stabilizing closures, includes straps and closures, prefabricated, includes fitting and adjustment",2
"L0466","TLSO, sagittal control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, restricts gross trunk motion in sagittal plane, produces intracavitary pressure to reduce load on intervertebral disks, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",2
"L0467","TLSO, sagittal control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, restricts gross trunk motion in sagittal plane, produces intracavitary pressure to reduce load on intervertebral disks, prefabricated, off-the-shelf",2
"L0468","TLSO, sagittal-coronal control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, extends from sacrococcygeal junction over scapulae, lateral strength provided by pelvic, thoracic, and lateral frame pieces, restricts gross trunk motion in sagittal, and coronal planes, produces intracavitary pressure to reduce load on intervertebral disks, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",2
"L0469","TLSO, sagittal-coronal control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, extends from sacrococcygeal junction over scapulae, lateral strength provided by pelvic, thoracic, and lateral frame pieces, restricts gross trunk motion in sagittal and coronal planes, produces intracavitary pressure to reduce load on intervertebral disks, prefabricated, off-the-shelf",2
"L0470","TLSO, triplanar control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, extends from sacrococcygeal junction to scapula, lateral strength provided by pelvic, thoracic, and lateral frame pieces, rotational strength provided by subclavicular extensions, restricts gross trunk motion in sagittal, coronal, and transverse planes, provides intracavitary pressure to reduce load on the intervertebral disks, includes fitting and shaping the frame, prefabricated, includes fitting and adjustment",2
"L0472","TLSO, triplanar control, hyperextension, rigid anterior and lateral frame extends from symphysis pubis to sternal notch with two anterior components (one pubic and one sternal), posterior and lateral pads with straps and closures, limits spinal flexion, restricts gross trunk motion in sagittal, coronal, and transverse planes, includes fitting and shaping the frame, prefabricated, includes fitting and adjustment",2
"L0480","TLSO, triplanar control, one piece rigid plastic shell without interface liner, with multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to sternal notch, anterior or posterior opening, restricts gross trunk motion in sagittal, coronal, and transverse planes, includes a carved plaster or CAD-CAM model, custom fabricated",2
"L0482","TLSO, triplanar control, one piece rigid plastic shell with interface liner, multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to sternal notch, anterior or posterior opening, restricts gross trunk motion in sagittal, coronal, and transverse planes, includes a carved plaster or CAD-CAM model, custom fabricated",2
"L0484","TLSO, triplanar control, two piece rigid plastic shell without interface liner, with multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to sternal notch, lateral strength is enhanced by overlapping plastic, restricts gross trunk motion in the sagittal, coronal, and transverse planes, includes a carved plaster or CAD-CAM model, custom fabricated",2
"L0486","TLSO, triplanar control, two piece rigid plastic shell with interface liner, multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to sternal notch, lateral strength is enhanced by overlapping plastic, restricts gross trunk motion in the sagittal, coronal, and transverse planes, includes a carved plaster or CAD-CAM model, custom fabricated",2
"L0488","TLSO, triplanar control, one piece rigid plastic shell with interface liner, multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to sternal notch, anterior or posterior opening, restricts gross trunk motion in sagittal, coronal, and transverse planes, prefabricated, includes fitting and adjustment",2
"L0490","TLSO, sagittal-coronal control, one piece rigid plastic shell, with overlapping reinforced anterior, with multiple straps and closures, posterior extends from sacrococcygeal junction and terminates at or before the T-9 vertebra, anterior extends from symphysis pubis to xiphoid, anterior opening, restricts gross trunk motion in sagittal and coronal planes, prefabricated, includes fitting and adjustment",2
"L0491","TLSO, sagittal-coronal control, modular segmented spinal system, two rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the xiphoid, soft liner, restricts gross trunk motion in the sagittal and coronal planes, lateral strength is provided by overlapping plastic and stabilizing closures, includes straps and closures, prefabricated, includes fitting and adjustment",2
"L0492","TLSO, sagittal-coronal control, modular segmented spinal system, three rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the xiphoid, soft liner, restricts gross trunk motion in the sagittal and coronal planes, lateral strength is provided by overlapping plastic and stabilizing closures, includes straps and closures, prefabricated, includes fitting and adjustment",2
"L0621","Sacroiliac orthosis, flexible, provides pelvic-sacral support, reduces motion about the sacroiliac joint, includes straps, closures, may include pendulous abdomen design, prefabricated, off-the-shelf",2
"L0622","Sacroiliac orthosis, flexible, provides pelvic-sacral support, reduces motion about the sacroiliac joint, includes straps, closures, may include pendulous abdomen design, custom fabricated",2
